note_names,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,tonnetz
31. A-sharp 2,0.21797371,991.1484900204575,2394.47772783586,1150.6220278532608,0.01872452445652174,-0.0602263566108072
31. A-sharp 2,0.22692479,1537.7514262118807,1995.7736284500158,2853.1494140625,0.024392832880434784,-0.10364736508753092
31. A-sharp 2,0.2125652,1840.7934997831962,2320.850125477754,2789.486030910326,0.054952870244565216,-0.10226911957678445
31. A-sharp 2,0.19779451,1495.8985003485143,2764.5900873233077,2458.0619480298915,0.021866508152173912,-0.09043956143304532
31. A-sharp 2,0.19056864,1389.4396074994409,2112.1245342241778,2334.948199728261,0.026123046875,-0.10189094297224621
31. A-sharp 2,0.1763218,1573.8538342165227,1925.839295572198,2915.876570991848,0.0234375,-0.09376805992841832
31. A-sharp 2,0.20495851,1261.0570751335465,2310.8999199223936,2106.0408882472825,0.021367612092391304,-0.08474766748815073
31. A-sharp 2,0.19321291,1463.3275845942592,1753.177709100341,2606.453804347826,0.03168520720108696,-0.0984942711020061
31. A-sharp 2,0.2143706,1164.3730399982865,2337.54801694738,1520.4313858695652,0.021261463994565216,-0.09456488841894471
31. A-sharp 2,0.22131021,1813.267521605594,2161.5939272731753,2607.390030570652,0.07727581521739131,-0.09262230458204573
31. A-sharp 2,0.17804751,1606.9924488592142,2016.579033192298,3168.6576511548915,0.021420686141304348,-0.11630105541659222
31. A-sharp 2,0.21588966,1799.8641343819766,1811.3185606005402,3126.9955842391305,0.030698029891304348,-0.11372232932140135
31. A-sharp 2,0.21482202,1111.4952352085206,2355.9175784050512,1387.0191491168478,0.020836871603260868,-0.07294707832300361
31. A-sharp 2,0.16689165,1132.662573706962,1740.7731856013033,1753.5517153532608,0.022503396739130436,-0.10113712342934776
31. A-sharp 2,0.19265947,1115.9881753906373,1889.4965651883695,1667.887015964674,0.023182744565217392,-0.1250861339081249
31. A-sharp 2,0.22846694,1711.4056394833212,1879.377890313859,2965.9646739130435,0.06511124320652174,-0.09958879888715702
31. A-sharp 2,0.19872649,1807.1718271738791,2290.545005971038,2211.8344514266305,0.07270083220108696,-0.0737310987101448
31. A-sharp 2,0.18108721,1565.609225918977,2130.9715775246373,3038.522206182065,0.03115446671195652,-0.10248242215961795
31. A-sharp 2,0.18433523,2335.4867034941,2300.7140712539294,4256.552522078804,0.07729704483695653,-0.09930275557285394
31. A-sharp 2,0.21326585,1205.1122198148444,2295.7080230654874,1670.6956946331522,0.024573284646739132,-0.09491054212083365
31. A-sharp 2,0.20809506,1028.633587537826,2434.8374308298394,1124.8758067255435,0.021484375,-0.09711464563092372
31. A-sharp 2,0.17019747,1384.500143588343,1904.4313187278808,2759.5267917798915,0.020698879076086956,-0.1256312649761504
31. A-sharp 2,0.17829287,1293.1598253348445,1762.0352447452037,2444.486667798913,0.021367612092391304,-0.12312967910292923
31. A-sharp 2,0.20365149,1955.2289465270069,1862.3204167305944,3524.4236158288045,0.04667331861413043,-0.12083484129946351
31. A-sharp 2,0.22450331,1288.0957898627887,2325.618261226331,1639.3321161684783,0.022344174592391304,-0.0953718883394136
31. A-sharp 2,0.20342283,1481.2837190686953,1914.1786583337712,2485.680621603261,0.028649371603260868,-0.10886496669094888
31. A-sharp 2,0.20372199,1702.2910770643755,2754.1641099405642,2600.3683338994565,0.04154636548913043,-0.05438530799552847
31. A-sharp 2,0.19219762,2198.6575875864737,2334.083283882012,3474.8036260190215,0.07245669157608696,-0.0785485121440536
31. A-sharp 2,0.17824264,1257.7326640336141,1684.0213613722256,2334.011973505435,0.02163298233695652,-0.11498967532040423
31. A-sharp 2,0.18324842,2199.1427002073005,1932.0027665899638,3335.305918817935,0.08689283288043478,-0.09175984372976566
31. A-sharp 2,0.21519041,1758.0053302212496,1965.0737735849655,3269.3019701086955,0.06038765285326087,-0.0996189962434892
24. D-sharp 1,0.24344099,2076.671245923284,1677.5106299151512,3051.6293733016305,0.09051248301630435,0.04985626568712765
24. D-sharp 1,0.23919708,848.3354812566411,1869.7120634057758,1226.924465013587,0.014276919157608696,0.0756106594587672
24. D-sharp 1,0.25460508,915.6704950373787,1771.2248868128527,1417.9146144701087,0.016176970108695652,0.05244895842426247
24. D-sharp 1,0.23427993,852.027336812076,2330.880373551237,788.3024796195652,0.013916015625,0.059605882493423065
24. D-sharp 1,0.23900455,719.5705643208531,1734.6205697823066,1011.592433763587,0.013215438179347826,0.047453873598998844
24. D-sharp 1,0.21651287,883.0677286998151,1839.6973573806285,1271.395210597826,0.014881963315217392,0.04949941503275685
24. D-sharp 1,0.22245152,1393.8487768422328,1778.5542839107916,2611.1349354619565,0.02280061141304348,0.023331684621930405
24. D-sharp 1,0.25273097,1022.6282806006037,2520.863373146399,1288.7153957201087,0.01457413383152174,0.0429711247709271
24. D-sharp 1,0.22578491,785.0036062664027,1920.1576582305916,913.2886803668479,0.013809867527173914,0.052645621234996574
24. D-sharp 1,0.23743054,1333.881094853938,1639.482891564879,2563.855511209239,0.020592730978260868,0.04798553282572763
24. D-sharp 1,0.2670906,1458.3489347168386,1823.330683304301,2963.6241083559785,0.015094259510869566,0.036187985505245004
24. D-sharp 1,0.25649926,706.7483142130219,1848.5295122577752,755.0664487092391,0.013608186141304348,0.04866952423819399
24. D-sharp 1,0.2722067,708.3789606340738,1800.477651579414,917.0335852581521,0.013608186141304348,0.0446532196392031
24. D-sharp 1,0.28874516,951.0639391491086,2117.467600967,1407.6161260190217,0.040166440217391304,0.04169444429853341
24. D-sharp 1,0.22233407,602.1458617307237,1483.669850960394,739.6187160326087,0.013321586277173914,0.05570109443316261
24. D-sharp 1,0.26147366,801.549786668949,1361.346310512372,1386.0829228940217,0.01521102241847826,0.0549998113733499
24. D-sharp 1,0.22842106,959.4299763027542,1876.3621920232952,1386.5510360054348,0.014425526494565218,0.035646199440827406
24. D-sharp 1,0.25091484,2355.215469865734,2014.3041051496582,3840.8680791440215,0.08641516644021739,0.04205274623320377
24. D-sharp 1,0.24774416,1146.3127063329912,2070.116056752689,1586.9034476902175,0.045038637907608696,0.0477044521948572
24. D-sharp 1,0.22202595,805.7649482288103,2090.1916136204322,1005.0388502038044,0.014871348505434782,0.038384106857804454
24. D-sharp 1,0.19439648,1107.2041247248694,1954.586810348916,1643.0770210597825,0.024297299592391304,0.0459099870132342
24. D-sharp 1,0.24784757,3886.2038550559664,2383.8865796804894,4794.414487092391,0.1739767323369565,0.020840931477551342
24. D-sharp 1,0.24904467,1166.4707867470029,1936.0287843759581,1507.32421875,0.043488875679347824,0.0570651976364289
24. D-sharp 1,0.24409682,762.5021516873513,1631.614508591282,1080.8731742527175,0.014765200407608696,0.061078192378844536
24. D-sharp 1,0.22660504,784.4792748550758,1840.9729033774354,973.2071586277174,0.01383109714673913,0.03593136006661746
24. D-sharp 1,0.22526011,961.5189532348522,1795.5715681614665,1615.458347486413,0.019393257472826088,0.02616269102471987
24. D-sharp 1,0.2538824,1443.8619209009362,1748.3058230801837,2246.0067085597825,0.05992060122282609,0.047898032687572784
24. D-sharp 1,0.22497417,903.8311729864419,1960.2041047145703,1351.4425526494565,0.013735563858695652,0.052132477430823214
24. D-sharp 1,0.24440542,749.2893690134839,1757.8469404723362,865.5411430027174,0.014011548913043478,0.06124003388747071
24. D-sharp 1,0.27728486,934.5477989684244,1954.1465337337884,1419.7870669157608,0.013767408288043478,0.035533326571893495
24. D-sharp 1,0.23592499,1016.7240581543855,2154.221595013655,1438.5115913722825,0.03897758152173913,0.044166894691170945
24. D-sharp 1,0.23074424,888.3003516868445,1813.4000422957274,1315.8659561820652,0.015593155570652174,0.06435053147442313
24. D-sharp 1,0.26714885,1814.6858812003684,1998.8050476613191,2738.4617017663045,0.07073709239130435,0.037339244690430796
24. D-sharp 1,0.23370057,1123.6845654106855,1550.0946363608748,2247.4110478940215,0.019329568614130436,0.04629560775386841
24. D-sharp 1,0.26812467,900.7541573296197,1910.84455193689,1310.2485988451087,0.016399881114130436,0.050724870574868415
24. D-sharp 1,0.25697127,772.3357080631416,1991.3165683610903,952.6101817255435,0.013778023097826086,0.047401192826002705
24. D-sharp 1,0.23270555,914.3746309401341,1798.180695059175,1486.727241847826,0.01530655570652174,0.05390766080778308
24. D-sharp 1,0.24894576,900.5564518567319,1808.8944967215152,1335.526706861413,0.014595363451086956,0.05758370358614589
24. D-sharp 1,0.25364885,749.420455321065,1633.5026072397734,1023.7633746603261,0.01481827445652174,0.051027737542544735
24. D-sharp 1,0.274661,2015.0188408166337,2317.2339297331114,2762.3354704483695,0.08644701086956522,0.043794567597391025
24. D-sharp 1,0.2307435,778.5929284331971,1888.0214273831507,917.9698114809783,0.013671875,0.052803642739833435
24. D-sharp 1,0.23600587,1053.970084136848,2332.785661879734,1516.6864809782608,0.017461362092391304,0.04460145953224294
24. D-sharp 1,0.25661546,1564.3286671596702,1684.464658660658,2877.9594089673915,0.029286260190217392,0.04147867864656404
24. D-sharp 1,0.24384095,851.6131302233736,1442.9503697378266,1439.9159307065217,0.013958474864130434,0.053479015498682385
24. D-sharp 1,0.26354292,1542.4725294344673,1931.718647111931,3027.755604619565,0.02058211616847826,0.026860325004272427
24. D-sharp 1,0.22202525,809.1243851256222,2099.8366007094587,1008.3156419836956,0.015041185461956522,0.038383182743235995
24. D-sharp 1,0.21437736,734.2823902140113,1939.7824528717124,836.9862432065217,0.014467985733695652,0.0582351195890266
24. D-sharp 1,0.23675266,685.2705306863287,1703.261756557644,1062.1486497961957,0.01276961616847826,0.024691485434157417
24. D-sharp 1,0.25540712,875.0901704155295,1986.8265908373191,1272.3314368206522,0.01431937839673913,0.058820127011956394
24. D-sharp 1,0.24923208,2119.5010504604356,1888.8718463936834,3235.1297129755435,0.08038595448369565,0.05764458284458418
24. D-sharp 1,0.243943,1331.766919072748,1706.1258045716477,2160.8101222826085,0.049539317255434784,0.06587987010855692
24. D-sharp 1,0.1960641,1134.4704556941301,1901.9226358987557,1828.4498131793478,0.02334196671195652,0.04737135134056653
24. D-sharp 1,0.24275014,796.3722618081969,1522.1985772514483,1283.0980383831522,0.013661260190217392,0.04157390285504737
24. D-sharp 1,0.22264762,797.8331948809233,1822.243760832449,830.9007727581521,0.0166015625,0.06823935385061361
24. D-sharp 1,0.21063395,1059.3828572151099,1940.5622837163426,1746.0619055706522,0.017280910326086956,0.04846706014323748
24. D-sharp 1,0.27815616,1543.960677361963,1944.6641124409823,3109.675399116848,0.014754585597826086,0.03859790252291408
24. D-sharp 1,0.19892009,1180.6987289475035,2399.0793174029563,1827.5135869565217,0.019372027853260868,0.02417894599621444
24. D-sharp 1,0.25518954,1400.701481571033,1774.0285395602257,2793.2309358016305,0.018671450407608696,0.04764859798336873
24. D-sharp 1,0.26397794,2212.131902955151,1892.0040655124183,3592.7681300951085,0.07240361752717392,0.0423626053951184
24. D-sharp 1,0.2224554,802.7813516825074,1868.2120229975835,995.2084748641304,0.013618800951086956,0.06515523980494017
24. D-sharp 1,0.26063177,805.1738972905594,1558.7079176613638,1115.5135444972825,0.015253481657608696,0.052336640811236464
11. D,0.35275173,835.7860665776223,1659.6366995078547,1529.325534986413,0.007674507472826087,-0.023349431403677443
11. D,0.32096753,750.1212714809518,1720.3709112307845,1049.9777088994565,0.008895210597826086,-0.04813897300962721
11. D,0.36777788,584.4157379540446,2049.283156935638,631.0164741847826,0.006241508152173913,-0.022896611970436045
11. D,0.35283026,630.4259227217048,1756.4516524622618,822.0066236413044,0.006559952445652174,-0.04461944171766737
11. D,0.33940613,692.0184501753403,1674.137430546764,1211.0086192255435,0.006453804347826087,-0.01856523769346377
11. D,0.23235197,1110.6988971996439,1684.7458378116885,2218.856148097826,0.016399881114130436,-0.024054119837641944
11. D,0.34610802,521.738950997394,1321.8990534139825,778.4721042798913,0.006294582201086957,-0.03878061980233775
11. D,0.40115142,702.8327896652069,1632.14697760131,1004.5707370923913,0.008449388586956522,-0.026962794954740583
11. D,0.34153748,387.50987548868704,1501.881381915946,330.0197435461956,0.005912449048913043,-0.043731240606185044
11. D,0.30632335,663.5883413208003,1708.6704081568753,916.0973590353261,0.009500254755434782,-0.020274257228183153
11. D,0.37081274,454.3776534220542,1393.7082790496358,665.1887313179348,0.005689538043478261,-0.040654433260342994
11. D,0.30541837,1061.584727304266,1785.0155079537565,1579.4136379076087,0.04124915081521739,-0.04732859215826993
11. D,0.30844176,607.4053508917699,1668.3632621738582,690.4668393342391,0.00943656589673913,-0.023470412644727604
11. D,0.32120275,1211.657841176642,1659.7731710985506,2543.7266474184785,0.019011124320652172,-0.016009831542134534
11. D,0.35417214,584.6174088933473,1655.16528805349,839.794921875,0.006549337635869565,-0.03640161490267076
11. D,0.28520653,663.6762375093946,1576.7875967772836,1011.592433763587,0.011379076086956522,-0.0168711593405
11. D,0.37868294,505.6641672326199,1737.795798239869,612.7600628396739,0.006761633831521739,-0.045687011138577066
11. D,0.35415632,425.7589705061102,1315.58858831298,538.330078125,0.006475033967391304,-0.01478801689197874
11. D,0.28799865,1375.3599562979878,1843.3983822541882,2872.342051630435,0.022376019021739132,-0.011877468721871036
11. D,0.32065842,624.0708008954615,1260.9793118357018,988.6548913043479,0.008077870244565218,-0.038811414609984565
11. D,0.34177792,769.5847654046827,1782.852037156047,1265.7778532608695,0.00650687839673913,-0.021206905067386764
11. D,0.31301722,894.5098364589787,2184.49563253372,1370.1670771059783,0.007854959239130434,-0.044930720420127176
11. D,0.3625573,696.2796795052094,1692.5755231914084,1092.5760020380435,0.006358271059782609,-0.05073799593915303
11. D,0.3475568,500.61985108921425,1525.8990788876267,529.9040421195652,0.006602411684782609,-0.019081015890175846
11. D,0.33632323,630.0622569848707,1863.097164603605,889.4149116847826,0.005402938179347826,-0.05094082673757532
11. D,0.29454938,694.1526954468345,2278.61508786933,592.631199048913,0.008587381114130434,-0.04651747499890499
11. D,0.34971082,476.6834944123956,1558.4537533268779,592.1630859375,0.006103515625,-0.021976230520699976
11. D,0.28147945,636.5104483605315,1885.5169666071395,767.2373896059783,0.010996942934782608,-0.006253733083014096
11. D,0.38826475,421.52306461941515,1302.3648679849919,638.9743970788044,0.005392323369565217,-0.0494244966263005
11. D,0.3712348,523.6422756507625,1328.458630306574,844.0079398777174,0.005901834239130435,-0.03922369043617435
11. D,0.37187123,566.3143904922186,1753.6601528403369,647.8685461956521,0.006549337635869565,-0.0247397234284076
11. D,0.35131842,590.5935423278496,1888.5680847586618,565.9487516983696,0.006878396739130435,-0.02463766814235074
11. D,0.3257467,615.742989372181,1400.9165293080298,929.6726392663044,0.008481233016304348,-0.02127619179418586
11. D,0.36353913,523.0947460479439,1359.6008239278722,728.8521144701087,0.006804093070652174,-0.027625200171866565
11. D,0.36275157,516.6341832635063,1441.8329200338346,940.4392408288044,0.005604619565217391,-0.045282079580382426
11. D,0.34500173,861.0582422451515,1913.2129545306882,1524.1762907608695,0.008343240489130434,0.008548965958602035
11. D,0.3649495,663.7618754615099,1467.8662373227023,1214.7535241168478,0.006050441576086957,-0.017745629398647256
11. D,0.37486216,627.2698319233918,1318.1120508970864,1097.725246263587,0.006124745244565217,-0.0151619859485596
11. D,0.33629227,524.6793666368709,1579.950351798136,744.7679602581521,0.005901834239130435,-0.04146649102269567
11. D,0.3473936,563.8348212533431,1434.1228537915022,815.4530400815217,0.006623641304347826,-0.06120792466772082
11. D,0.34787244,647.2703654592782,2077.9910057842267,788.3024796195652,0.006103515625,-0.029166900870276784
11. D,0.35442284,640.6589944054695,1845.4587014949154,672.6785411005435,0.008237092391304348,-0.02828316521233937
11. D,0.32431826,668.197120334303,1751.7341997599312,924.0552819293479,0.006421959918478261,-0.04595830841137566
11. D,0.3310187,579.7341130492881,1599.1395360258377,909.5437754755435,0.00594429347826087,-0.01896020398416551
11. D,0.35919416,733.2430398665296,1812.2498173969207,1158.5799507472825,0.005976137907608696,-0.030216689476077543
11. D,0.33231577,1229.7708031814313,1754.037635563033,2585.388714334239,0.01383109714673913,-0.014449353545229101
11. D,0.3824889,626.4682638835336,2182.2613044493955,704.5102326766304,0.006453804347826087,-0.05370899183601184
11. D,0.3636888,510.1179574001832,1382.82844148104,837.9224694293479,0.005976137907608696,-0.0479337555048552
11. D,0.31018162,437.02297381870915,1435.9525313836857,522.8823454483696,0.008428158967391304,-0.03174758407124142
11. D,0.36577165,552.1113488649752,1597.0653736240668,826.2196416440217,0.005997367527173913,-0.04962652546392014
11. D,0.3169458,821.8811016409176,1949.8053081812996,1405.2755604619565,0.011453379755434782,-0.02042852220609684
11. D,0.36669597,647.9704770265423,1509.731815321876,1101.9382642663043,0.006411345108695652,-0.016393370433774708
11. D,0.3406984,561.2951209807756,1297.0362943179678,890.3511379076087,0.006464419157608696,-0.014977306444375223
11. D,0.31154326,934.0269184985785,1667.8251514922104,1802.7035920516305,0.011941661005434782,-0.018726943661740755
11. D,0.32043892,765.1100251902914,1461.8311949586835,1423.0638586956522,0.009319802989130434,-0.018056895454874287
11. D,0.31833738,579.5672835333465,1357.1264442994084,892.2235903532609,0.007610818614130435,-0.03886285147844388
11. D,0.34470296,582.6028495366195,1623.1009038301756,744.2998471467391,0.006124745244565217,-0.016762880357946028
11. D,0.919444,639.1892411968815,2703.386129757425,459.0692934782609,0.0,0.010429927679807377
11. D,0.3222891,499.60863694936734,1640.600156912582,598.7166694972826,0.006156589673913043,-0.04457670731264898
11. D,0.38249108,623.9738695194113,2177.093844063768,698.8928753396739,0.006368885869565217,-0.05370949676367056
11. D,0.34773615,464.38337018429394,1584.2248329867562,418.96123471467394,0.00626273777173913,-0.01506246029979882
11. D,0.33436304,667.7697270186279,1566.4564686076526,1080.4050611413043,0.008014181385869566,-0.018555976233020775
21. C1,0.27451998,934.072324589916,1712.1464716484795,1612.6496688179348,0.03743843410326087,0.2059461419694076
21. C1,0.25978595,2384.6900662031503,1787.6621382482417,3409.2677904211955,0.08578889266304347,0.21526178045223965
21. C1,0.2653647,1252.5096612432274,2094.710431456032,1848.5786769701087,0.04957116168478261,0.21471290343223928
21. C1,0.257777,958.2663263516802,1574.5432977172154,1777.8935971467392,0.01204780910326087,0.21665133749609813
21. C1,0.23823088,1410.2319107294375,1953.1943274887424,2997.7963654891305,0.011103091032608696,0.21161601622250775
21. C1,0.27311644,1240.337648727654,1647.467993003735,2006.8009086277175,0.052076256793478264,0.25093950885338945
21. C1,0.24825342,1223.5225749294707,2970.8191070357116,1644.0132472826087,0.011538298233695652,0.18138409670667688
21. C1,0.24022038,1001.6500672379204,1768.8266809441993,1848.1105638586957,0.012599779211956522,0.22444529136014676
21. C1,0.27882895,1964.345332338358,1929.8210037749338,3482.2934358016305,0.06421959918478261,0.20123246150458746
21. C1,0.24855003,672.0520555472369,1834.5088758551517,736.3419242527174,0.012217646059782608,0.2223129133703681
21. C1,0.23885821,1304.0524379592628,1699.783760806035,2509.086277173913,0.02163298233695652,0.24442738590408605
21. C1,0.27309075,1283.9941564410735,1853.6837407860962,1987.1401579483695,0.044168223505434784,0.1780507131236158
21. C1,0.23503947,722.4308067503131,1817.986141266394,1018.1460173233696,0.010731572690217392,0.23461496149190697
21. C1,0.25598544,1146.0946777302615,1753.1587495253982,2293.2861328125,0.01335343070652174,0.17792663076978465
21. C1,0.22560778,883.354235447109,1865.6267538205066,1318.2065217391305,0.01276961616847826,0.20431985635702513
21. C1,0.24125743,739.403385851589,2093.638991303207,858.0513332201087,0.012493631114130434,0.17735788946948522
21. C1,0.26579064,1089.686811088524,1620.832176334541,1474.088187839674,0.047575577445652176,0.21515546310534836
21. C1,0.22700839,995.7479958240689,2155.7916261876353,1446.9376273777175,0.015709918478260868,0.21734247754384312
21. C1,0.25419873,747.4432849321387,1655.3668914948364,1086.0224184782608,0.011994735054347826,0.20925653016704712
21. C1,0.246065,712.7638669549375,1717.3374680510296,1070.5746858016305,0.010391898777173914,0.20892093759668945
21. C1,0.24014525,813.9555728402723,1653.2438068647202,1134.2380689538043,0.011739979619565218,0.21217387153547915
21. C1,0.23007813,835.6941772991487,1769.3620129360288,1248.92578125,0.018512228260869564,0.21122462414865456
21. C1,0.23569466,1015.3753011600246,2123.4908894803516,1617.7989130434783,0.010625424592391304,0.16945642892080687
21. C1,0.2551312,1142.4845486751829,1629.2000049854555,2329.7989555027175,0.01889436141304348,0.22380785310070583
21. C1,0.23690978,701.0974319158835,1836.640915432451,947.929050611413,0.011050016983695652,0.22556843064615828
21. C1,0.20666921,839.7254038017294,2047.4532595157336,1013.9329993206521,0.011241083559782608,0.1228319355635064
21. C1,0.27445924,1255.451654610019,1719.2559785234437,1747.4662449048913,0.048063858695652176,0.21997995336710197
21. C1,0.23989736,994.4394559560952,1651.2250405641491,1930.4984714673913,0.011612601902173914,0.23080890463899636
21. C1,0.26941758,1114.419901244754,2156.4150778398225,1716.1026664402175,0.038160241168478264,0.2128705149173884
21. C1,0.23618808,1343.0425950268577,1867.761844142646,2726.7588739809785,0.013576341711956522,0.2017665600348031
21. C1,0.24793234,2178.9945300742597,2127.252270477738,3011.8397588315215,0.09603218410326086,0.13282420977327186
21. C1,0.23553135,944.103618363324,1789.5216900720206,1554.1355298913043,0.016336192255434784,0.2644112436739471
21. C1,0.24839152,673.5870455635562,1840.408161084579,765.8330502717391,0.011463994565217392,0.2412083629412754
21. C1,0.24955915,1466.6961307846518,1808.8121878943737,1849.5149031929348,0.061746348505434784,0.23632337444361276
21. C1,0.2324399,1053.7305077741166,1912.7934886115984,1469.4070567255435,0.019478175951086956,0.18987272708310746
21. C1,0.25767654,973.5181515635176,1549.5058184752766,1814.4064198369565,0.013279127038043478,0.21714132441590533
21. C1,0.25197974,1087.4578074108824,2319.9710415924787,2105.1046620244565,0.01725968070652174,0.23716603819119425
21. C1,0.23854518,923.2682779211493,2451.0635828352947,1171.6871178668478,0.01237686820652174,0.21242745689405326
21. C1,0.24980548,604.2654901474364,1603.7887735256697,784.5575747282609,0.010444972826086956,0.21530079515720327
21. C1,0.24644399,871.3088781931781,1482.2525475434984,1586.9034476902175,0.012069038722826086,0.22933347722367264
21. C1,0.24593635,2118.852804714477,2146.286299725552,2581.643809442935,0.09121306046195653,0.18223529816944292
21. C1,0.24125749,735.7639839684568,2082.0289339494093,853.3702021059783,0.012143342391304348,0.17735780508185583
21. C1,0.2299672,812.7162319473608,1800.9726698183026,1091.6397758152175,0.01140030570652174,0.2637724396791842
21. C1,0.24364889,747.5500448508651,1946.8321941763086,857.1151069972826,0.011973505434782608,0.2221064261341821
21. C1,0.26375467,1419.8186630653422,2035.8287094613534,2097.614852241848,0.047246518342391304,0.13845890116187065
21. C1,0.22716992,825.2057640948609,1810.5021446029227,1136.1105213994565,0.01203719429347826,0.22208882150634554
21. C1,0.26848465,735.2777609644845,1758.868613387314,1245.1808763586957,0.01155952785326087,0.21132685191252223
21. C1,0.24800485,670.4094737175808,1599.0584474889863,817.3254925271739,0.010922639266304348,0.22021291414998578
21. C1,0.2746688,1535.4880512891873,1854.3100760493608,2056.4208984375,0.05308466372282609,0.22653467813993974
21. C1,0.22379267,955.8411535524264,1966.606495689298,1505.9198794157608,0.017323369565217392,0.2291442671122054
21. C1,0.2686864,1113.3174675175428,1804.1729825669042,1700.654933763587,0.024371603260869564,0.167737917256353
21. C1,0.27934477,1383.973276873515,2017.4596109540716,2337.288765285326,0.04448666779891304,0.23244925353687032
21. C1,0.2561723,1057.4348811699595,1808.229466359685,2004.9284561820652,0.0146484375,0.20106774332584984
21. C1,0.23844266,783.4128172053373,1579.233710465032,1037.3386548913043,0.012451171875,0.21752251402917033
21. C1,0.25143594,772.4168855316352,1715.7520508634204,1055.126953125,0.010954483695652174,0.21437484597386278
21. C1,0.2619901,1431.923053572665,1855.1320079058885,2843.319038722826,0.020231827445652172,0.17143537802162814
21. C1,0.23816687,1009.6161330970725,2467.2528626644985,1365.4859459918478,0.014383067255434782,0.2001475638837277
21. C1,0.23530701,959.7373392748123,1647.7350505338673,1735.2953040081522,0.011676290760869566,0.2534878384761406
21. C1,0.24726667,762.6576005427066,1896.9410743254216,1008.7837550951087,0.011580757472826086,0.24246719156928964
21. C1,0.23586649,822.4792969726788,1839.3802605597714,1240.9678583559783,0.011463994565217392,0.23551502028913218
21. C1,0.20517795,1145.842763980212,2039.5872619773784,1779.7660495923913,0.020263671875,0.21706270081307633
10. C-sharp,0.4174448,622.8081368906578,1742.7655879124793,792.5154976222826,0.010349439538043478,-0.16849099725014996
10. C-sharp,0.3863663,1004.1172722371707,1562.6765143020846,2018.9718495244565,0.010625424592391304,-0.12319761851358074
10. C-sharp,0.38363665,502.3467615310442,1454.8533773737558,585.1413892663044,0.006804093070652174,-0.17816838256865278
10. C-sharp,0.28691918,769.4319576893262,2027.0339830971127,1056.063179347826,0.012111497961956522,-0.19531490761271622
10. C-sharp,0.41397086,589.4202994563352,1520.5411623004177,1059.8080842391305,0.007228685461956522,-0.17532502251026194
10. C-sharp,0.330945,623.9499554546467,1510.6412639376213,879.5845363451087,0.00919242527173913,-0.20445967636691897
10. C-sharp,0.38233805,758.8338679904409,2305.12133066407,972.2709324048913,0.007557744565217391,-0.16611068048401412
10. C-sharp,0.39004052,618.7462275114551,1582.9836708232792,785.9619140625,0.006708559782608696,-0.20978520573366738
10. C-sharp,0.40703928,616.7986462308563,1784.6480747938665,832.7732252038044,0.007610818614130435,-0.1958125785612938
10. C-sharp,0.42738068,583.4823387988915,1231.717534428082,939.0349014945652,0.006464419157608696,-0.1929665046534886
10. C-sharp,0.4160703,747.703175456251,1769.4126388046457,1080.4050611413043,0.007387907608695652,-0.1888559942448202
10. C-sharp,0.40151736,837.0157635402458,1960.2081874015832,1202.5825832201087,0.00871475883152174,-0.11733412305493479
10. C-sharp,0.40949613,743.954177359822,1774.4976198667514,1143.1322180706522,0.006496263586956522,-0.18474317637821902
10. C-sharp,0.44312572,675.0394604810241,2154.0720737898805,801.8777598505435,0.006199048913043478,-0.18343149319801788
10. C-sharp,0.28609654,1248.7448241279392,1740.189767033734,2641.5622877038045,0.016070822010869564,-0.13666862962562976
10. C-sharp,0.34908083,771.785749411147,2332.028070055613,792.5154976222826,0.008640455163043478,-0.10645942159477988
10. C-sharp,0.4752556,1335.9843332291402,2386.714958501498,1600.9468410326087,0.053838315217391304,-0.17471625666835297
10. C-sharp,0.40867007,512.4027045464899,1488.567719814873,730.7245669157609,0.006209663722826087,-0.1866296141799034
10. C-sharp,0.29309148,673.4767078238441,1749.9689257387085,1025.1677139945652,0.012907608695652174,-0.1948204860587123
10. C-sharp,0.45096666,611.2871356743636,1587.6617477053464,968.526027513587,0.006294582201086957,-0.21625044086266368
10. C-sharp,0.3556918,813.2931129216623,2314.7198890911122,1038.2748811141305,0.009256114130434782,-0.15944306810687786
10. C-sharp,0.4388179,619.9573076312796,1435.496181162907,1094.4484544836957,0.005816915760869565,-0.1658171948957726
10. C-sharp,0.30745697,688.9776908016855,1801.4751378941544,1062.1486497961957,0.010975713315217392,-0.16050439981508274
10. C-sharp,0.47589785,1331.307269812913,2381.7693331070973,1601.4149541440217,0.054231063179347824,-0.17471787079551424
10. C-sharp,0.44270954,615.6220933390017,1498.2130825246131,1077.596382472826,0.005615234375,-0.17120243243424457
10. C-sharp,0.36768156,652.8375783909866,1374.1719018391063,1045.7646908967392,0.01008406929347826,-0.1842845453432341
10. C-sharp,0.47429442,636.0336113138763,1479.837089815979,1030.7850713315217,0.0078125,-0.1825475097219073
10. C-sharp,0.45018303,411.7989282002262,1534.479210496219,393.2150135869565,0.00618843410326087,-0.189307603828068
10. C-sharp,0.2884159,808.4075581666818,1796.6727541428886,1407.6161260190217,0.010752802309782608,-0.18564550645051944
10. C-sharp,0.46000406,636.5521662630008,1745.0984971943406,1021.8909222146739,0.005583389945652174,-0.17159821012482246
